County,LEA,FY,Year,CLASSFTE,CERTFTE,Enr
San Diego,ALPINE UNION ELEMENTARY,2122.0,7/1/2021,71.0,72.0,1539
San Diego,BORREGO SPRINGS UNIFIED,2122.0,7/1/2021,100.0,20.6,355
San Diego,CAJON VALLEY UNION ELEMENTARY,2122.0,7/1/2021,1037.0,734.2,14799
San Diego,CARDIFF ELEMENTARY,2122.0,7/1/2021,45.0,38.6,631
San Diego,CHULA VISTA ELEMENTARY,2122.0,7/1/2021,979.0,1098.0,22188
San Diego,CORONADO UNIFIED,2122.0,7/1/2021,105.0,145.5,2747
San Diego,DEHESA ELEMENTARY,2122.0,7/1/2021,184.0,7.0,105
San Diego,DEL MAR UNION ELEMENTARY,2122.0,7/1/2021,150.0,244.5,3895
San Diego,ENCINITAS UNION ELEMENTARY,2122.0,7/1/2021,154.0,248.0,4813
San Diego,ESCONDIDO UNION ELEMENTARY,2122.0,7/1/2021,746.0,792.3,14360
San Diego,ESCONDIDO UNION HIGH,2122.0,7/1/2021,330.0,343.9,7166
San Diego,FALLBROOK UNION ELEMENTARY,2122.0,7/1/2021,266.0,245.1,4921
San Diego,FALLBROOK UNION HIGH,2122.0,7/1/2021,102.0,103.6,2128
San Diego,GROSSMONT UNION HIGH,2122.0,7/1/2021,815.0,752.0,17108
San Diego,JAMUL-DULZURA UNION ELEMENTARY,2122.0,7/1/2021,38.0,27.0,537
San Diego,JULIAN UNION ELEMENTARY,2122.0,7/1/2021,47.0,14.6,269
San Diego,JULIAN UNION HIGH,2122.0,7/1/2021,7.0,7.6,96
San Diego,LAKESIDE UNION ELEMENTARY,2122.0,7/1/2021,251.0,219.6,4515
San Diego,LA MESA-SPRING VALLEY ELEMENTARY,2122.0,7/1/2021,507.0,480.7,10835
San Diego,LEMON GROVE ELEMENTARY,2122.0,7/1/2021,187.0,151.5,3249
San Diego,MOUNTAIN EMPIRE UNIFIED,2122.0,7/1/2021,149.0,88.1,1746
San Diego,NATIONAL ELEMENTARY,2122.0,7/1/2021,210.0,193.8,4436
San Diego,POWAY UNIFIED,2122.0,7/1/2021,2734.0,1540.6,35192
San Diego,RAMONA CITY UNIFIED,2122.0,7/1/2021,251.0,243.7,5128
San Diego,RANCHO SANTA FE ELEMENTARY,2122.0,7/1/2021,33.0,49.6,589
San Diego,SAN DIEGO UNIFIED,2122.0,7/1/2021,5686.0,5061.6,95233
San Diego,SAN DIEGUITO UNION HIGH,2122.0,7/1/2021,363.0,521.8,12704
San Diego,SAN PASQUAL UNION ELEMENTARY,2122.0,7/1/2021,21.0,28.8,499
San Diego,SANTEE ELEMENTARY,2122.0,7/1/2021,287.0,321.9,6309
San Diego,SAN YSIDRO ELEMENTARY,2122.0,7/1/2021,198.0,197.0,4264
San Diego,SOLANA BEACH ELEMENTARY,2122.0,7/1/2021,135.0,153.7,2820
San Diego,SOUTH BAY UNION ELEMENTARY,2122.0,7/1/2021,214.0,213.0,4283
San Diego,SPENCER VALLEY ELEMENTARY,2122.0,7/1/2021,99.0,4.0,29
San Diego,SWEETWATER UNION HIGH,2122.0,7/1/2021,1283.0,1614.8,36557
San Diego,VALLECITOS ELEMENTARY,2122.0,7/1/2021,10.0,9.0,178
San Diego,VISTA UNIFIED,2122.0,7/1/2021,936.0,889.6,19527
San Diego,CARLSBAD UNIFIED,2122.0,7/1/2021,362.0,498.2,11027
San Diego,OCEANSIDE CITY UNIFIED,2122.0,7/1/2021,770.0,768.9,16261
San Diego,SAN MARCOS UNIFIED,2122.0,7/1/2021,629.0,821.9,19622
San Diego,WARNER UNIFIED,2122.0,7/1/2021,55.0,15.6,211
San Diego,VALLEY CENTER-PAUMA UNIFIED,2122.0,7/1/2021,81.0,170.5,3826
San Diego,BONSALL UNIFIED,2122.0,7/1/2021,68.0,106.4,2117
San Francisco,SAN FRANCISCO CO. OFFICE OF ED.,2122.0,7/1/2021,1636.0,18.7,206
San Francisco,SAN FRANCISCO UNIFIED,2122.0,7/1/2021,1494.0,2566.8,49204
San Joaquin,SAN JOAQUIN COUNTY OFFICE OF ED.,2122.0,7/1/2021,591.0,131.2,1706
San Joaquin,BANTA ELEMENTARY,2122.0,7/1/2021,0.0,0.0,0
San Joaquin,ESCALON UNIFIED,2122.0,7/1/2021,104.0,133.2,2585
San Joaquin,JEFFERSON ELEMENTARY,2122.0,7/1/2021,71.0,102.8,2261
San Joaquin,LINCOLN UNIFIED,2122.0,7/1/2021,295.0,409.6,8531
San Joaquin,LINDEN UNIFIED,2122.0,7/1/2021,79.0,101.6,2339
San Joaquin,LODI UNIFIED,2122.0,7/1/2021,1222.0,1411.5,27512
San Joaquin,MANTECA UNIFIED,2122.0,7/1/2021,409.0,1036.4,24154
San Joaquin,NEW HOPE ELEMENTARY,2122.0,7/1/2021,9.0,12.0,187
San Joaquin,NEW JERUSALEM ELEMENTARY,2122.0,7/1/2021,251.0,1.4,24
San Joaquin,OAK VIEW UNION ELEMENTARY,2122.0,7/1/2021,18.0,16.0,371
San Joaquin,RIPON UNIFIED,2122.0,7/1/2021,125.0,158.2,3354
San Joaquin,STOCKTON CITY UNIFIED,2122.0,7/1/2021,1781.0,1450.0,34024
San Joaquin,TRACY JOINT UNIFIED,2122.0,7/1/2021,549.0,604.8,13834
San Joaquin,LAMMERSVILLE JOINT UNIFIED,2122.0,7/1/2021,165.0,295.9,6980
San Joaquin,BANTA UNIFIED,2122.0,7/1/2021,80.0,12.0,228
San Luis Obispo,SAN LUIS OBISPO CO. OFFICE OF ED.,2122.0,7/1/2021,100.0,10.0,86
San Luis Obispo,ATASCADERO UNIFIED,2122.0,7/1/2021,248.0,220.4,4341
San Luis Obispo,CAYUCOS ELEMENTARY,2122.0,7/1/2021,13.0,15.6,174
San Luis Obispo,LUCIA MAR UNIFIED,2122.0,7/1/2021,406.0,532.3,9793
San Luis Obispo,PLEASANT VALLEY JOINT UNION ELEM.,2122.0,7/1/2021,5.0,4.0,54
San Luis Obispo,SAN LUIS COASTAL UNIFIED,2122.0,7/1/2021,378.0,405.7,7378
San Luis Obispo,SAN MIGUEL JOINT UNION ELEMENTARY,2122.0,7/1/2021,43.0,34.2,635
San Luis Obispo,SHANDON JOINT UNIFIED,2122.0,7/1/2021,24.0,17.6,283
San Luis Obispo,TEMPLETON UNIFIED,2122.0,7/1/2021,15.0,115.9,2296
San Luis Obispo,PASO ROBLES JOINT UNIFIED,2122.0,7/1/2021,296.0,292.4,6539
San Luis Obispo,COAST UNIFIED,2122.0,7/1/2021,55.0,43.5,496
San Mateo,SAN MATEO COUNTY OFFICE OF ED.,2122.0,7/1/2021,211.0,21.3,127
San Mateo,BAYSHORE ELEMENTARY,2122.0,7/1/2021,20.0,19.9,350
San Mateo,BELMONT ELEMENTARY,2122.0,7/1/2021,107.0,177.7,3967
San Mateo,BRISBANE ELEMENTARY,2122.0,7/1/2021,27.0,30.4,450
San Mateo,BURLINGAME ELEMENTARY,2122.0,7/1/2021,76.0,160.2,3312
San Mateo,CABRILLO UNIFIED,2122.0,7/1/2021,121.0,126.3,2803
San Mateo,HILLSBOROUGH CITY ELEMENTARY,2122.0,7/1/2021,55.0,95.4,1260
San Mateo,JEFFERSON ELEMENTARY,2122.0,7/1/2021,214.0,266.2,5103
San Mateo,JEFFERSON UNION HIGH,2122.0,7/1/2021,145.0,207.7,3993
San Mateo,PACIFICA SCHOOL DISTRICT,2122.0,7/1/2021,94.0,133.6,2811
San Mateo,LA HONDA-PESCADERO UNIFIED,2122.0,7/1/2021,22.0,22.6,270
San Mateo,LAS LOMITAS ELEMENTARY,2122.0,7/1/2021,57.0,81.0,1088
San Mateo,MENLO PARK CITY ELEMENTARY,2122.0,7/1/2021,137.0,180.6,2710
San Mateo,MILLBRAE ELEMENTARY,2122.0,7/1/2021,48.0,84.0,2123
San Mateo,PORTOLA VALLEY ELEMENTARY,2122.0,7/1/2021,26.0,38.0,477
San Mateo,RAVENSWOOD CITY ELEMENTARY,2122.0,7/1/2021,192.0,93.3,1530
San Mateo,REDWOOD CITY ELEMENTARY,2122.0,7/1/2021,345.0,311.2,6392
San Mateo,SAN BRUNO PARK ELEMENTARY,2122.0,7/1/2021,74.0,92.0,2087
San Mateo,SAN CARLOS ELEMENTARY,2122.0,7/1/2021,93.0,146.6,2633
San Mateo,SAN MATEO-FOSTER CITY ELEMENTARY,2122.0,7/1/2021,306.0,530.1,10357
San Mateo,SAN MATEO UNION HIGH,2122.0,7/1/2021,446.0,464.2,9093
San Mateo,SEQUOIA UNION HIGH,2122.0,7/1/2021,401.0,500.8,8743
San Mateo,SOUTH SAN FRANCISCO UNIFIED,2122.0,7/1/2021,323.0,437.7,7933
San Mateo,WOODSIDE ELEMENTARY,2122.0,7/1/2021,20.0,35.0,365
Santa Barbara,SANTA BARBARA CO. OFFICE OF ED.,2122.0,7/1/2021,154.0,47.2,86
Santa Barbara,BALLARD ELEMENTARY,2122.0,7/1/2021,6.0,7.0,129
Santa Barbara,BLOCHMAN UNION ELEMENTARY,2122.0,7/1/2021,26.0,9.0,177
Santa Barbara,SANTA MARIA-BONITA ELEMENTARY,2122.0,7/1/2021,644.0,729.3,16569
Santa Barbara,BUELLTON UNION ELEMENTARY,2122.0,7/1/2021,61.0,40.0,548
Santa Barbara,CARPINTERIA UNIFIED,2122.0,7/1/2021,124.0,127.4,2099
Santa Barbara,COLD SPRING ELEMENTARY,2122.0,7/1/2021,12.0,15.8,192
Santa Barbara,COLLEGE ELEMENTARY,2122.0,7/1/2021,16.0,13.5,187
Santa Barbara,GOLETA UNION ELEMENTARY,2122.0,7/1/2021,304.0,201.1,3381
Santa Barbara,GUADALUPE UNION ELEMENTARY,2122.0,7/1/2021,67.0,72.2,1286
Santa Barbara,HOPE ELEMENTARY,2122.0,7/1/2021,53.0,45.0,836
Santa Barbara,LOMPOC UNIFIED,2122.0,7/1/2021,420.0,488.2,9184
Santa Barbara,LOS OLIVOS ELEMENTARY,2122.0,7/1/2021,5.0,0.0,163
Santa Barbara,MONTECITO UNION ELEMENTARY,2122.0,7/1/2021,34.0,33.1,375
Santa Barbara,ORCUTT UNION ELEMENTARY,2122.0,7/1/2021,187.0,180.2,3994
Santa Barbara,SANTA MARIA JOINT UNION HIGH,2122.0,7/1/2021,224.0,403.4,9243
Santa Barbara,SANTA YNEZ VALLEY UNION HIGH,2122.0,7/1/2021,46.0,48.8,864
Santa Barbara,SOLVANG ELEMENTARY,2122.0,7/1/2021,29.0,30.0,595
Santa Barbara,VISTA DEL MAR UNION ELEMENTARY,2122.0,7/1/2021,4.0,5.0,28
Santa Barbara,CUYAMA JOINT UNIFIED,2122.0,7/1/2021,17.0,10.0,172
Santa Barbara,SANTA BARBARA UNIFIED,2122.0,7/1/2021,617.0,649.9,12573
Santa Clara,SANTA CLARA COUNTY OFFICE OF ED.,2122.0,7/1/2021,1040.0,136.7,1043
Santa Clara,ALUM ROCK UNION ELEMENTARY,2122.0,7/1/2021,319.0,407.4,8000
Santa Clara,BERRYESSA UNION ELEMENTARY,2122.0,7/1/2021,215.0,278.4,6258
Santa Clara,CAMBRIAN ELEMENTARY,2122.0,7/1/2021,75.0,44.4,2985
Santa Clara,CAMPBELL UNION ELEMENTARY,2122.0,7/1/2021,308.0,18.0,6230
Santa Clara,CAMPBELL UNION HIGH,2122.0,7/1/2021,234.0,389.0,8583
Santa Clara,CUPERTINO UNION ELEMENTARY,2122.0,7/1/2021,569.0,659.7,14084
Santa Clara,EAST SIDE UNION HIGH,2122.0,7/1/2021,709.0,969.1,21844
Santa Clara,EVERGREEN ELEMENTARY,2122.0,7/1/2021,237.0,411.6,9165
Santa Clara,FRANKLIN-MCKINLEY ELEMENTARY,2122.0,7/1/2021,369.0,335.1,6196
Santa Clara,FREMONT UNION HIGH,2122.0,7/1/2021,340.0,437.6,10296
Santa Clara,GILROY UNIFIED,2122.0,7/1/2021,446.0,456.8,10624
Santa Clara,LAKESIDE JOINT ELEMENTARY,2122.0,7/1/2021,6.0,5.0,67
Santa Clara,LOMA PRIETA JOINT ELEMENTARY,2122.0,7/1/2021,21.0,22.1,424
Santa Clara,LOS ALTOS ELEMENTARY,2122.0,7/1/2021,174.0,189.3,3347
Santa Clara,LOS GATOS UNION ELEMENTARY,2122.0,7/1/2021,70.0,129.5,2618
Santa Clara,LOS GATOS-SARATOGA JOINT UNION,2122.0,7/1/2021,108.0,161.9,3382
Santa Clara,LUTHER BURBANK ELEMENTARY,2122.0,7/1/2021,18.0,19.0,437
Santa Clara,MORELAND ELEMENTARY,2122.0,7/1/2021,162.0,186.2,4043
Santa Clara,MORGAN HILL UNIFIED,2122.0,7/1/2021,522.0,327.0,8015
Santa Clara,MOUNTAIN VIEW-WHISMAN ELEMENTARY,2122.0,7/1/2021,223.0,245.4,4522
Santa Clara,MOUNTAIN VIEW-LOS ALTOS UNION,2122.0,7/1/2021,147.0,240.0,4539
Santa Clara,MT. PLEASANT ELEMENTARY,2122.0,7/1/2021,79.0,61.1,1710
Santa Clara,OAK GROVE ELEMENTARY,2122.0,7/1/2021,221.0,412.3,8860
Santa Clara,ORCHARD ELEMENTARY,2122.0,7/1/2021,28.0,49.5,765
Santa Clara,PALO ALTO UNIFIED,2122.0,7/1/2021,612.0,687.9,10509
Santa Clara,SAN JOSE UNIFIED,2122.0,7/1/2021,964.0,1185.2,25677
Santa Clara,SANTA CLARA UNIFIED,2122.0,7/1/2021,680.0,770.7,14028
Santa Clara,SARATOGA UNION ELEMENTARY,2122.0,7/1/2021,79.0,85.3,1596
Santa Clara,SUNNYVALE ELEMENTARY,2122.0,7/1/2021,262.0,305.5,5480
Santa Clara,UNION ELEMENTARY,2122.0,7/1/2021,180.0,240.8,5447
Santa Clara,MILPITAS UNIFIED,2122.0,7/1/2021,322.0,443.3,10072
Santa Cruz,SANTA CRUZ COUNTY OFFICE OF ED.,2122.0,7/1/2021,175.0,51.2,818
Santa Cruz,SANTA CRUZ CITY SCHOOLS,2122.0,7/1/2021,259.0,315.3,6193
Santa Cruz,BONNY DOON ELEMENTARY,2122.0,7/1/2021,7.0,9.3,117
Santa Cruz,HAPPY VALLEY ELEMENTARY,2122.0,7/1/2021,4.0,7.6,109
Santa Cruz,LIVE OAK ELEMENTARY,2122.0,7/1/2021,73.0,82.5,1573
Santa Cruz,MOUNTAIN ELEMENTARY,2122.0,7/1/2021,6.0,8.8,142
Santa Cruz,PACIFIC ELEMENTARY,2122.0,7/1/2021,9.0,7.0,145
Santa Cruz,PAJARO VALLEY JOINT UNIFIED,2122.0,7/1/2021,872.0,775.0,16614
Santa Cruz,SAN LORENZO VALLEY UNIFIED,2122.0,7/1/2021,109.0,101.5,2120
Santa Cruz,SOQUEL ELEMENTARY,2122.0,7/1/2021,62.0,76.5,1687
Santa Cruz,SCOTTS VALLEY UNIFIED,2122.0,7/1/2021,53.0,101.5,2182
Shasta,SHASTA COUNTY OFFICE OF ED.,2122.0,7/1/2021,166.0,10.9,158
Shasta,ANDERSON UNION HIGH,2122.0,7/1/2021,34.0,70.8,1533
Shasta,BELLA VISTA ELEMENTARY,2122.0,7/1/2021,14.0,17.4,338
Shasta,BLACK BUTTE UNION ELEMENTARY,2122.0,7/1/2021,18.0,10.0,204
Shasta,CASCADE UNION ELEMENTARY,2122.0,7/1/2021,117.0,58.7,1085
Shasta,CASTLE ROCK UNION ELEMENTARY,2122.0,7/1/2021,7.0,4.0,50
Shasta,COLUMBIA ELEMENTARY,2122.0,7/1/2021,87.0,39.0,715
Shasta,COTTONWOOD UNION ELEMENTARY,2122.0,7/1/2021,49.0,48.0,918
Shasta,ENTERPRISE ELEMENTARY,2122.0,7/1/2021,157.0,156.7,3356
Shasta,FALL RIVER JOINT UNIFIED,2122.0,7/1/2021,75.0,65.6,1176
Shasta,FRENCH GULCH-WHISKEYTOWN ELEM.,2122.0,7/1/2021,3.0,1.9,24
Shasta,GRANT ELEMENTARY,2122.0,7/1/2021,25.0,30.8,618
Shasta,HAPPY VALLEY UNION ELEMENTARY,2122.0,7/1/2021,29.0,24.2,469
Shasta,"IGO, ONO, PLATINA UNION ELEM.",2122.0,7/1/2021,6.0,2.0,30
Shasta,INDIAN SPRINGS ELEMENTARY,2122.0,7/1/2021,3.0,2.0,11
Shasta,JUNCTION ELEMENTARY,2122.0,7/1/2021,22.0,22.0,349
Shasta,MILLVILLE ELEMENTARY,2122.0,7/1/2021,19.0,12.4,240
Shasta,NORTH COW CREEK ELEMENTARY,2122.0,7/1/2021,10.0,12.5,252
Shasta,OAK RUN ELEMENTARY,2122.0,7/1/2021,6.0,3.0,54
Shasta,PACHECO UNION ELEMENTARY,2122.0,7/1/2021,36.0,39.8,694
Shasta,REDDING ELEMENTARY,2122.0,7/1/2021,181.0,139.1,2787
Shasta,SHASTA UNION ELEMENTARY,2122.0,7/1/2021,6.0,6.6,104
Shasta,SHASTA UNION HIGH,2122.0,7/1/2021,199.0,196.6,4259
Shasta,WHITMORE UNION ELEMENTARY,2122.0,7/1/2021,8.0,2.0,43
Shasta,MOUNTAIN UNION ELEMENTARY,2122.0,7/1/2021,9.0,6.0,87
Shasta,GATEWAY UNIFIED,2122.0,7/1/2021,157.0,115.0,2268
Sierra,SIERRA COUNTY OFFICE OF ED.,2122.0,7/1/2021,0.0,0.0,0
Sierra,SIERRA-PLUMAS JOINT UNIFIED,2122.0,7/1/2021,30.0,26.2,394
Siskiyou,SISKIYOU COUNTY OFFICE OF ED.,2122.0,7/1/2021,61.0,16.0,84
Siskiyou,BIG SPRINGS UNION ELEMENTARY,2122.0,7/1/2021,13.0,9.0,162
Siskiyou,BOGUS ELEMENTARY,2122.0,7/1/2021,2.0,1.0,15
Siskiyou,BUTTEVILLE UNION ELEMENTARY,2122.0,7/1/2021,12.0,10.3,164
Siskiyou,DELPHIC ELEMENTARY,2122.0,7/1/2021,5.0,3.0,59
Siskiyou,DUNSMUIR ELEMENTARY,2122.0,7/1/2021,10.0,4.0,86
Siskiyou,DUNSMUIR JOINT UNION HIGH,2122.0,7/1/2021,5.0,7.7,61
Siskiyou,FORKS OF SALMON ELEMENTARY,2122.0,7/1/2021,8.0,1.0,8
Siskiyou,GAZELLE UNION ELEMENTARY,2122.0,7/1/2021,6.0,2.0,38
Siskiyou,GRENADA ELEMENTARY,2122.0,7/1/2021,17.0,9.8,206
Siskiyou,HAPPY CAMP UNION ELEMENTARY,2122.0,7/1/2021,9.0,6.0,102
Siskiyou,HORNBROOK ELEMENTARY,2122.0,7/1/2021,5.0,4.7,40
Siskiyou,JUNCTION ELEMENTARY,2122.0,7/1/2021,4.0,1.0,16
Siskiyou,KLAMATH RIVER UNION ELEMENTARY,2122.0,7/1/2021,2.0,1.0,3
Siskiyou,LITTLE SHASTA ELEMENTARY,2122.0,7/1/2021,2.0,2.0,15
Siskiyou,MCCLOUD UNION ELEMENTARY,2122.0,7/1/2021,7.0,3.9,65
Siskiyou,MONTAGUE ELEMENTARY,2122.0,7/1/2021,8.0,11.3,164
Siskiyou,MT. SHASTA UNION ELEMENTARY,2122.0,7/1/2021,27.0,24.1,458
Siskiyou,SEIAD ELEMENTARY,2122.0,7/1/2021,4.0,1.0,11
Siskiyou,SISKIYOU UNION HIGH,2122.0,7/1/2021,22.0,35.4,528
Siskiyou,WEED UNION ELEMENTARY,2122.0,7/1/2021,28.0,16.8,337
Siskiyou,WILLOW CREEK ELEMENTARY,2122.0,7/1/2021,6.0,2.0,39
Siskiyou,YREKA UNION ELEMENTARY,2122.0,7/1/2021,61.0,57.5,951
Siskiyou,YREKA UNION HIGH,2122.0,7/1/2021,27.0,38.5,759
Siskiyou,BUTTE VALLEY UNIFIED,2122.0,7/1/2021,21.0,16.7,281
Siskiyou,SCOTT VALLEY UNIFIED,2122.0,7/1/2021,52.0,38.2,615
Solano,SOLANO COUNTY OFFICE OF ED.,2122.0,7/1/2021,281.0,45.8,334
Solano,BENICIA UNIFIED,2122.0,7/1/2021,145.0,219.6,4364
Solano,DIXON UNIFIED,2122.0,7/1/2021,122.0,149.6,3001
Solano,FAIRFIELD-SUISUN UNIFIED,2122.0,7/1/2021,815.0,974.1,20715
Solano,TRAVIS UNIFIED,2122.0,7/1/2021,181.0,251.5,5266
Solano,VACAVILLE UNIFIED,2122.0,7/1/2021,414.0,531.0,11153
Solano,VALLEJO CITY UNIFIED,2122.0,7/1/2021,591.0,419.6,10305
Sonoma,SONOMA COUNTY OFFICE OF ED.,2122.0,7/1/2021,163.0,39.4,311
Sonoma,PETALUMA CITY SCHOOLS,2122.0,7/1/2021,283.0,322.1,7203
Sonoma,SANTA ROSA CITY SCHOOLS,2122.0,7/1/2021,525.0,596.1,13395
Sonoma,ALEXANDER VALLEY UNION ELEMENTARY,2122.0,7/1/2021,9.0,9.4,113
Sonoma,WEST SONOMA COUNTY UNION HIGH,2122.0,7/1/2021,68.0,92.6,1664
Sonoma,BELLEVUE UNION ELEMENTARY,2122.0,7/1/2021,61.0,73.0,1485
Sonoma,BENNETT VALLEY UNION ELEMENTARY,2122.0,7/1/2021,35.0,44.0,956
Sonoma,CINNABAR ELEMENTARY,2122.0,7/1/2021,11.0,1.1,222
Sonoma,CLOVERDALE UNIFIED,2122.0,7/1/2021,50.0,65.8,1312
Sonoma,DUNHAM ELEMENTARY,2122.0,7/1/2021,6.0,0.5,149
Sonoma,FORESTVILLE UNION ELEMENTARY,2122.0,7/1/2021,38.0,4.2,238
Sonoma,FORT ROSS ELEMENTARY,2122.0,7/1/2021,1.0,2.0,12
Sonoma,GEYSERVILLE UNIFIED,2122.0,7/1/2021,16.0,17.3,199
Sonoma,GRAVENSTEIN UNION ELEMENTARY,2122.0,7/1/2021,31.0,2.2,761
Sonoma,GUERNEVILLE ELEMENTARY,2122.0,7/1/2021,19.0,1.0,224
Sonoma,HARMONY UNION ELEMENTARY,2122.0,7/1/2021,26.0,3.0,182
Sonoma,HORICON ELEMENTARY,2122.0,7/1/2021,10.0,6.0,58
Sonoma,KENWOOD ELEMENTARY,2122.0,7/1/2021,10.0,9.4,116
Sonoma,LIBERTY ELEMENTARY,2122.0,7/1/2021,73.0,2.7,208
Sonoma,MARK WEST UNION ELEMENTARY,2122.0,7/1/2021,61.0,20.7,1148
Sonoma,MONTE RIO UNION ELEMENTARY,2122.0,7/1/2021,6.0,5.0,67
Sonoma,MONTGOMERY ELEMENTARY,2122.0,7/1/2021,3.0,3.0,19
Sonoma,OAK GROVE UNION ELEMENTARY,2122.0,7/1/2021,44.0,4.0,812
Sonoma,OLD ADOBE UNION ELEMENTARY,2122.0,7/1/2021,103.0,14.1,1855
Sonoma,PINER-OLIVET UNION ELEMENTARY,2122.0,7/1/2021,44.0,11.5,884
Sonoma,KASHIA ELEMENTARY,2122.0,7/1/2021,0.0,1.0,9
Sonoma,RINCON VALLEY UNION ELEMENTARY,2122.0,7/1/2021,147.0,57.5,2635
Sonoma,ROSELAND ELEMENTARY,2122.0,7/1/2021,100.0,74.5,1469
Sonoma,SEBASTOPOL UNION ELEMENTARY,2122.0,7/1/2021,43.0,23.5,438
Sonoma,SONOMA VALLEY UNIFIED,2122.0,7/1/2021,250.0,180.2,3368
Sonoma,TWIN HILLS UNION ELEMENTARY,2122.0,7/1/2021,46.0,20.7,528
Sonoma,TWO ROCK UNION ELEMENTARY,2122.0,7/1/2021,7.0,7.0,134
Sonoma,WAUGH ELEMENTARY,2122.0,7/1/2021,30.0,39.2,790
Sonoma,WEST SIDE UNION ELEMENTARY,2122.0,7/1/2021,8.0,8.0,139
Sonoma,WILMAR UNION ELEMENTARY,2122.0,7/1/2021,8.0,11.5,219
Sonoma,WRIGHT ELEMENTARY,2122.0,7/1/2021,58.0,43.7,1276
Sonoma,COTATI-ROHNERT PARK UNIFIED,2122.0,7/1/2021,176.0,267.0,5970
Sonoma,WINDSOR UNIFIED,2122.0,7/1/2021,217.0,180.1,3439
Sonoma,HEALDSBURG UNIFIED,2122.0,7/1/2021,61.0,79.3,1274
Stanislaus,STANISLAUS COUNTY OFFICE OF ED.,2122.0,7/1/2021,609.0,85.6,680
Stanislaus,MODESTO CITY SCHOOLS,2122.0,7/1/2021,1338.0,1285.0,29297
Stanislaus,CERES UNIFIED,2122.0,7/1/2021,809.0,588.8,13629
Stanislaus,CHATOM UNION ELEMENTARY,2122.0,7/1/2021,30.0,25.4,566
Stanislaus,DENAIR UNIFIED,2122.0,7/1/2021,74.0,31.7,1063
Stanislaus,EMPIRE UNION ELEMENTARY,2122.0,7/1/2021,166.0,133.4,2879
Stanislaus,GRATTON ELEMENTARY,2122.0,7/1/2021,4.0,4.3,142
Stanislaus,HART-RANSOM UNION ELEMENTARY,2122.0,7/1/2021,13.0,36.9,761
Stanislaus,HICKMAN ELEMENTARY,2122.0,7/1/2021,31.0,45.0,1056
Stanislaus,KEYES UNION ELEMENTARY,2122.0,7/1/2021,50.0,39.4,721
Stanislaus,KNIGHTS FERRY ELEMENTARY,2122.0,7/1/2021,4.0,7.0,136
Stanislaus,PARADISE ELEMENTARY,2122.0,7/1/2021,7.0,4.5,192
Stanislaus,PATTERSON JOINT UNIFIED,2122.0,7/1/2021,267.0,284.1,6214
Stanislaus,ROBERTS FERRY UNION ELEMENTARY,2122.0,7/1/2021,8.0,6.8,159
Stanislaus,SALIDA UNION ELEMENTARY,2122.0,7/1/2021,150.0,103.8,2203
Stanislaus,SHILOH ELEMENTARY,2122.0,7/1/2021,10.0,1.1,178
Stanislaus,STANISLAUS UNION ELEMENTARY,2122.0,7/1/2021,116.0,174.0,3390
Stanislaus,SYLVAN UNION ELEMENTARY,2122.0,7/1/2021,304.0,390.5,7741
Stanislaus,VALLEY HOME JOINT ELEMENTARY,2122.0,7/1/2021,7.0,9.0,157
Stanislaus,NEWMAN-CROWS LANDING UNIFIED,2122.0,7/1/2021,156.0,154.8,3142
Stanislaus,HUGHSON UNIFIED,2122.0,7/1/2021,62.0,90.9,2090
Stanislaus,RIVERBANK UNIFIED,2122.0,7/1/2021,128.0,122.8,2383
Stanislaus,OAKDALE UNIFIED,2122.0,7/1/2021,211.0,239.0,5205
Stanislaus,WATERFORD UNIFIED,2122.0,7/1/2021,136.0,82.9,1798
Stanislaus,TURLOCK UNIFIED,2122.0,7/1/2021,664.0,625.6,13663
Sutter,SUTTER COUNTY OFFICE OF ED.,2122.0,7/1/2021,178.0,42.8,327
Sutter,BRITTAN ELEMENTARY,2122.0,7/1/2021,14.0,21.9,452
Sutter,BROWNS ELEMENTARY,2122.0,7/1/2021,8.0,8.0,122
Sutter,EAST NICOLAUS JOINT UNION HIGH,2122.0,7/1/2021,15.0,14.8,305
Sutter,FRANKLIN ELEMENTARY,2122.0,7/1/2021,23.0,18.0,476
Sutter,LIVE OAK UNIFIED,2122.0,7/1/2021,111.0,97.2,1927
Sutter,MARCUM-ILLINOIS UNION ELEMENTARY,2122.0,7/1/2021,31.0,10.0,185
Sutter,MERIDIAN ELEMENTARY,2122.0,7/1/2021,63.0,4.0,71
Sutter,NUESTRO ELEMENTARY,2122.0,7/1/2021,11.0,9.0,185
Sutter,PLEASANT GROVE JOINT UNION ELEM.,2122.0,7/1/2021,6.0,9.0,167
Sutter,SUTTER UNION HIGH,2122.0,7/1/2021,29.0,38.5,803
Sutter,WINSHIP-ROBBINS ELEMENTARY,2122.0,7/1/2021,19.0,7.5,113
Sutter,YUBA CITY UNIFIED,2122.0,7/1/2021,372.0,592.9,11801
Tehama,TEHAMA COUNTY OFFICE OF ED.,2122.0,7/1/2021,110.0,14.9,65
Tehama,ANTELOPE ELEMENTARY,2122.0,7/1/2021,43.0,34.7,758
Tehama,CORNING UNION ELEMENTARY,2122.0,7/1/2021,98.0,92.0,2014
Tehama,CORNING UNION HIGH,2122.0,7/1/2021,57.0,57.1,1098
